Unnamed: 0,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,GameDuration
415,4522461341,0,15,13,0,3,9,1,1,1,0,0,14711,6.8,18284,204,52,-3559,-1400,20.4,1471.1,42,3,1,9,3,7,0,0,0,0,18270,7.2,19684,256,43,3559,1400,25.6,1827.0,28.0
416,4517741452,1,38,0,1,6,4,7,2,1,1,0,16886,6.8,18261,221,56,184,-131,22.1,1688.6,16,4,0,4,6,5,0,0,0,0,16702,7.0,18392,237,64,-184,131,23.7,1670.2,26.0
417,4500724758,0,17,3,1,4,7,4,1,1,0,0,14980,6.4,16983,206,39,-2040,-1012,20.6,1498.0,13,5,0,7,4,6,0,0,0,0,17020,7.0,17995,224,53,2040,1012,22.4,1702.0,22.0
418,4494319705,1,16,3,1,6,1,9,1,1,0,0,16544,6.8,17551,208,56,2151,726,20.8,1654.4,55,3,0,1,6,3,0,0,0,0,14393,6.6,16825,222,51,-2151,-726,22.2,1439.3,21.0
419,4444096628,0,32,2,0,10,12,9,0,0,0,0,16174,6.6,16725,149,39,-2452,-1634,14.9,1617.4,14,0,1,12,10,8,0,0,0,0,18626,7.0,18359,210,35,2452,1634,21.0,1862.6,28.0
420,4521510642,1,41,4,1,7,4,7,2,1,1,0,18047,7.2,19362,228,64,3255,2259,22.8,1804.7,18,5,0,4,7,3,0,0,0,0,14792,6.8,17103,197,52,-3255,-2259,19.7,1479.2,19.0
421,4412240530,1,34,2,1,9,3,6,0,0,0,0,17484,7.4,20325,230,50,1128,858,23.0,1748.4,15,3,0,3,9,2,1,1,0,0,16356,7.4,19467,226,80,-1128,-858,22.6,1635.6,25.0
422,4420941972,1,25,3,1,6,5,7,1,0,1,1,17826,7.4,19427,225,67,1909,979,22.5,1782.6,16,3,0,5,6,3,0,0,0,0,15917,7.0,18448,220,48,-1909,-979,22.0,1591.7,25.0
423,4514097912,1,18,2,0,10,6,9,0,0,0,0,18673,6.8,18121,223,38,3397,1493,22.3,1867.3,15,2,1,6,10,8,0,0,0,0,15276,6.6,16628,186,44,-3397,-1493,18.6,1527.6,19.0
424,4491135325,0,20,0,0,8,12,11,0,0,0,0,17540,7.0,17368,182,54,-3563,-1320,18.2,1754.0,16,1,1,12,8,22,1,1,0,0,21103,7.2,18688,198,74,3563,1320,19.8,2110.3,36.0
425,4488824515,0,16,3,1,7,9,4,1,1,0,0,16808,6.8,17370,231,38,-361,1686,23.1,1680.8,18,2,0,9,7,13,0,0,0,0,17169,6.4,15684,214,35,361,-1686,21.4,1716.9,30.0
426,4515453856,1,17,3,0,4,3,3,1,0,1,0,15227,7.0,18442,203,60,-513,992,20.3,1522.7,38,3,1,3,4,4,0,0,0,0,15740,7.0,17450,226,57,513,-992,22.6,1574.0,30.0
427,4420829528,1,20,7,0,11,4,12,0,0,0,0,19392,7.2,18570,239,48,4872,3076,23.9,1939.2,20,3,1,4,11,6,0,0,0,0,14520,6.2,15494,203,34,-4872,-3076,20.3,1452.0,21.0
428,4503381304,0,34,2,0,6,7,5,1,0,1,0,17194,7.2,18397,234,62,985,2102,23.4,1719.4,16,1,1,7,6,7,0,0,0,0,16209,6.4,16295,215,51,-985,-2102,21.5,1620.9,36.0
429,4515654011,1,16,2,1,4,8,3,1,1,0,0,15672,7.2,17821,238,47,-1599,-1870,23.8,1567.2,21,1,0,8,4,9,1,0,1,0,17271,7.4,19691,236,48,1599,1870,23.6,1727.1,32.0
430,4492894390,1,11,3,0,11,4,15,1,1,0,0,18565,7.4,19562,216,58,1719,1703,21.6,1856.5,11,2,1,4,11,5,0,0,0,0,16846,7.0,17859,242,57,-1719,-1703,24.2,1684.6,24.0
431,4472568378,0,15,3,0,1,6,0,0,0,0,0,13921,6.6,16963,207,56,-2641,-2207,20.7,1392.1,16,3,1,6,1,5,1,0,1,0,16562,7.0,19170,242,44,2641,2207,24.2,1656.2,20.0
432,4471422338,0,13,5,1,3,9,2,0,0,0,0,14521,6.6,16234,201,42,-2846,-2325,20.1,1452.1,17,1,0,9,3,11,2,1,1,0,17367,7.2,18559,229,48,2846,2325,22.9,1736.7,20.0
433,4525151632,0,15,2,0,3,10,1,0,0,0,0,15049,6.6,17888,209,56,-3891,-2276,20.9,1504.9,30,3,1,10,3,12,1,1,0,0,18940,7.4,20164,221,78,3891,2276,22.1,1894.0,20.0
434,4519414547,1,19,0,0,13,4,11,1,1,0,0,20127,7.0,19575,234,48,6202,5368,23.4,2012.7,16,1,1,4,13,5,0,0,0,0,13925,6.0,14207,175,28,-6202,-5368,17.5,1392.5,27.0
435,4440874432,1,15,2,0,3,2,5,0,0,0,0,17194,7.2,19539,253,68,2330,2167,25.3,1719.4,15,1,1,2,3,3,0,0,0,0,14864,6.8,17372,219,52,-2330,-2167,21.9,1486.4,30.0
436,4471153063,0,15,1,1,9,7,8,0,0,0,0,19122,7.2,19334,238,56,3089,1750,23.8,1912.2,12,1,0,7,9,10,0,0,0,0,16033,6.8,17584,169,52,-3089,-1750,16.9,1603.3,27.0
437,4522449120,1,40,3,0,7,6,7,0,0,0,0,16359,7.0,17998,198,41,540,867,19.8,1635.9,16,2,1,6,7,7,0,0,0,0,15819,6.6,17131,187,52,-540,-867,18.7,1581.9,28.0
438,4501354453,1,43,2,1,5,4,5,1,0,1,0,17027,6.8,17816,213,56,508,-1704,21.3,1702.7,14,2,0,4,5,4,1,1,0,0,16519,7.4,19520,231,75,-508,1704,23.1,1651.9,33.0
439,4465050280,0,143,5,1,10,7,10,1,1,0,0,17665,7.4,18125,213,37,625,-1035,21.3,1766.5,15,2,0,7,10,4,0,0,0,0,17040,7.2,19160,228,71,-625,1035,22.8,1704.0,24.0
440,4509589971,1,41,5,1,8,5,7,1,1,0,0,17209,7.2,18853,219,54,2481,1962,21.9,1720.9,18,3,0,5,8,3,0,0,0,0,14728,6.8,16891,195,46,-2481,-1962,19.5,1472.8,29.0
441,4505606908,1,12,3,1,10,5,9,1,1,0,0,19187,7.2,19762,211,64,2796,2669,21.1,1918.7,16,1,0,5,10,5,0,0,0,0,16391,6.6,17093,205,65,-2796,-2669,20.5,1639.1,16.0
442,4517684494,1,19,5,0,9,4,7,1,1,0,0,17482,7.2,19093,214,48,2089,2123,21.4,1748.2,16,1,1,4,9,4,0,0,0,0,15393,6.8,16970,222,43,-2089,-2123,22.2,1539.3,17.0
443,4516180818,1,20,1,1,5,6,6,1,1,0,0,16035,6.8,16853,190,63,-608,-703,19.0,1603.5,47,6,0,6,5,8,0,0,0,0,16643,6.8,17556,210,48,608,703,21.0,1664.3,22.0
444,4524074861,0,15,0,1,7,9,6,0,0,0,0,16070,6.6,16510,199,44,-1923,-1753,19.9,1607.0,17,1,0,9,7,11,0,0,0,0,17993,7.0,18263,211,60,1923,1753,21.1,1799.3,29.0
445,4524837884,0,11,1,0,5,5,5,0,0,0,0,15617,7.0,18169,209,48,-951,-546,20.9,1561.7,41,4,1,5,5,5,1,1,0,0,16568,7.2,18715,206,60,951,546,20.6,1656.8,30.0
446,4467397510,1,19,3,1,6,4,8,1,1,0,0,16130,6.8,17156,242,32,1428,701,24.2,1613.0,19,4,0,4,6,6,0,0,0,0,14702,6.6,16455,200,51,-1428,-701,20.0,1470.2,22.0
447,4498316560,0,17,2,1,8,5,9,1,1,0,0,17172,7.0,18972,196,60,1131,1145,19.6,1717.2,13,2,0,5,8,5,1,0,1,0,16041,6.8,17827,231,56,-1131,-1145,23.1,1604.1,30.0
448,4494819577,0,44,3,0,4,7,4,1,0,1,0,15475,6.6,16428,195,56,-1972,-1010,19.5,1547.5,16,2,1,7,4,15,0,0,0,0,17447,6.8,17438,230,43,1972,1010,23.0,1744.7,23.0
449,4454214561,0,11,1,1,7,9,6,0,0,0,0,16248,7.0,18067,171,63,-2242,-1819,17.1,1624.8,33,2,0,9,7,12,1,1,0,0,18490,7.2,19886,229,45,2242,1819,22.9,1849.0,29.0
450,4508718134,1,14,2,1,6,3,10,1,1,0,0,16745,6.6,17908,215,48,2287,-268,21.5,1674.5,14,1,0,3,6,3,1,0,1,0,14458,7.0,18176,180,68,-2287,268,18.0,1445.8,31.0
451,4518971206,0,20,3,0,7,4,8,0,0,0,0,16472,7.2,18966,219,53,1367,2396,21.9,1647.2,15,4,1,4,7,4,1,0,1,0,15105,6.6,16570,180,45,-1367,-2396,18.0,1510.5,30.0
452,4519649032,1,11,6,1,8,4,8,2,1,1,0,18133,7.4,20427,259,52,2580,2954,25.9,1813.3,16,2,0,4,8,4,0,0,0,0,15553,6.8,17473,214,52,-2580,-2954,21.4,1555.3,24.0
453,4487076086,0,97,3,0,11,7,20,1,1,0,0,17068,6.2,15357,153,32,786,-562,15.3,1706.8,16,2,1,7,11,8,0,0,0,0,16282,6.6,15919,199,40,-786,562,19.9,1628.2,37.0
454,4520419730,1,18,2,1,5,6,5,2,1,1,0,16635,7.4,19221,235,76,152,-57,23.5,1663.5,37,3,0,6,5,10,0,0,0,0,16483,7.4,19278,233,40,-152,57,23.3,1648.3,31.0
455,4510885108,1,19,4,1,8,4,9,0,0,0,0,17950,7.4,18805,226,44,2802,281,22.6,1795.0,44,1,0,4,8,3,1,1,0,0,15148,7.0,18524,213,56,-2802,-281,21.3,1514.8,30.0
456,4500739258,0,16,1,0,3,4,3,0,0,0,0,14494,6.4,15922,224,41,-1610,-1393,22.4,1449.4,15,3,1,4,3,2,1,1,0,0,16104,6.8,17315,239,53,1610,1393,23.9,1610.4,23.0
457,4524783374,1,33,2,0,14,10,9,0,0,0,0,18595,7.0,18307,199,48,1543,-21,19.9,1859.5,37,3,1,10,14,8,1,1,0,0,17052,7.0,18328,172,52,-1543,21,17.2,1705.2,25.0
458,4465119134,1,16,3,0,15,11,14,0,0,0,0,19767,6.6,17678,180,42,1915,2606,18.0,1976.7,15,3,1,11,15,11,0,0,0,0,17852,6.4,15072,176,41,-1915,-2606,17.6,1785.2,28.0
459,4515577349,1,19,6,0,4,3,7,1,1,0,0,14970,6.8,17530,212,52,-595,364,21.2,1497.0,19,2,1,3,4,1,0,0,0,0,15565,6.8,17166,238,51,595,-364,23.8,1556.5,27.0
460,4465188797,0,14,1,1,6,7,5,0,0,0,0,15891,7.0,17964,207,41,-1190,-911,20.7,1589.1,14,1,0,7,6,4,0,0,0,0,17081,7.0,18875,224,54,1190,911,22.4,1708.1,33.0
461,4523720024,1,16,0,1,5,1,3,1,0,1,0,16472,6.8,18393,252,48,1820,806,25.2,1647.2,17,4,0,1,5,2,1,1,0,0,14652,6.8,17587,239,60,-1820,-806,23.9,1465.2,20.0
462,4512168503,0,18,4,0,4,7,3,2,1,1,0,15210,6.8,17099,185,72,-2630,-2244,18.5,1521.0,19,4,1,7,4,6,0,0,0,0,17840,7.2,19343,222,71,2630,2244,22.2,1784.0,18.0
463,4441802146,1,21,3,0,8,8,9,0,0,0,0,16096,6.6,16891,175,36,-1327,-789,17.5,1609.6,24,9,1,8,8,9,1,1,0,0,17423,6.8,17680,198,56,1327,789,19.8,1742.3,34.0
464,4525106974,1,18,4,0,8,4,10,0,0,0,0,16870,7.2,18433,207,36,1417,1016,20.7,1687.0,16,1,1,4,8,3,1,0,1,0,15453,6.8,17417,221,48,-1417,-1016,22.1,1545.3,21.0
465,4519124601,0,17,3,1,4,4,3,1,1,0,0,15842,7.0,18640,240,60,71,409,24.0,1584.2,17,5,0,4,4,6,0,0,0,0,15771,7.0,18231,227,48,-71,-409,22.7,1577.1,28.0
466,4469638547,1,12,1,0,5,4,0,0,0,0,0,15297,7.0,18319,202,57,17,1052,20.2,1529.7,17,1,1,4,5,2,1,1,0,0,15280,6.6,17267,210,48,-17,-1052,21.0,1528.0,23.0
467,4520617571,0,15,3,1,8,7,8,2,1,1,0,16412,7.0,18381,212,44,151,840,21.2,1641.2,12,3,0,7,8,5,0,0,0,0,16261,7.0,17541,212,52,-151,-840,21.2,1626.1,29.0
468,4520513993,1,13,5,1,10,3,9,1,1,0,0,19013,7.4,20151,225,60,4817,3220,22.5,1901.3,14,4,0,3,10,3,1,0,1,0,14196,6.8,16931,184,48,-4817,-3220,18.4,1419.6,24.0
469,4446190086,0,18,1,0,4,9,5,0,0,0,0,14842,6.6,16718,203,44,-3400,-2763,20.3,1484.2,17,4,1,9,4,11,1,1,0,0,18242,7.2,19481,241,66,3400,2763,24.1,1824.2,42.0
470,4479055235,0,17,1,1,6,8,5,0,0,0,0,16684,6.8,17071,213,46,-944,-556,21.3,1668.4,34,3,0,8,6,15,1,1,0,0,17628,6.8,17627,187,54,944,556,18.7,1762.8,27.0
471,4525053035,0,16,0,0,4,8,6,1,1,0,0,15235,6.6,17625,195,49,-2839,18,19.5,1523.5,13,1,1,8,4,6,1,0,1,1,18074,7.0,17607,220,54,2839,-18,22.0,1807.4,36.0
472,4460529664,1,13,4,1,11,8,14,1,1,0,0,18159,6.8,17740,238,46,818,-165,23.8,1815.9,61,4,0,8,11,10,0,0,0,0,17341,6.8,17905,192,53,-818,165,19.2,1734.1,29.0
473,4489494920,0,13,0,0,2,9,4,0,0,0,0,13916,6.2,15087,166,49,-6286,-4733,16.6,1391.6,34,1,1,9,2,8,2,1,1,1,20202,7.6,19820,259,58,6286,4733,25.9,2020.2,31.0
474,4524863981,0,19,2,0,4,11,3,0,0,0,0,15107,6.6,16753,200,41,-3799,-3285,20.0,1510.7,10,4,1,11,4,10,1,1,0,0,18906,7.2,20038,226,45,3799,3285,22.6,1890.6,15.0
475,4508452416,1,18,5,0,8,2,4,2,1,1,1,18597,7.2,19612,243,52,4428,3489,24.3,1859.7,19,3,1,2,8,2,0,0,0,0,14169,6.6,16123,221,46,-4428,-3489,22.1,1416.9,15.0
476,4518173580,1,51,11,1,9,1,9,0,0,0,0,18640,7.4,20923,249,63,4388,3527,24.9,1864.0,18,5,0,1,9,1,1,1,0,0,14252,6.8,17396,221,64,-4388,-3527,22.1,1425.2,39.0
477,4497643645,0,14,4,0,4,8,5,1,1,0,0,15483,6.6,17110,213,47,-3045,-1634,21.3,1548.3,18,3,1,8,4,11,0,0,0,0,18528,7.2,18744,249,40,3045,1634,24.9,1852.8,25.0
478,4496490767,0,16,2,0,2,4,3,0,0,0,0,15242,7.0,18202,260,56,-1497,-778,26.0,1524.2,17,2,1,4,2,9,1,0,1,0,16739,7.2,18980,257,52,1497,778,25.7,1673.9,26.0
479,4521137660,0,51,2,0,3,4,5,1,1,0,0,14945,6.4,16491,215,50,-1696,-2153,21.5,1494.5,17,4,1,4,3,3,0,0,0,0,16641,7.0,18644,226,53,1696,2153,22.6,1664.1,30.0
480,4522864178,1,37,0,0,8,7,8,0,0,0,0,17197,6.8,16987,185,48,733,-1480,18.5,1719.7,12,4,1,7,8,4,1,0,1,0,16464,7.0,18467,245,40,-733,1480,24.5,1646.4,33.0
481,4418117776,1,16,6,1,9,10,11,1,1,0,0,17292,6.8,17127,200,50,-606,-1487,20.0,1729.2,17,2,0,10,9,10,0,0,0,0,17898,7.0,18614,197,50,606,1487,19.7,1789.8,27.0
482,4487261308,0,37,4,0,3,5,3,0,0,0,0,14822,7.0,18244,231,49,-2420,-753,23.1,1482.2,18,4,1,5,3,5,1,0,1,0,17242,7.0,18997,246,63,2420,753,24.6,1724.2,19.0
483,4472053682,0,12,4,0,3,8,2,0,0,0,0,15027,6.6,17054,211,56,-2037,110,21.1,1502.7,20,1,1,8,3,11,1,1,0,0,17064,6.6,16944,197,44,2037,-110,19.7,1706.4,19.0
484,4523322393,1,16,2,0,4,4,3,0,0,0,0,15502,6.6,17035,221,53,631,1404,22.1,1550.2,21,2,1,4,4,5,1,1,0,0,14871,6.4,15631,207,48,-631,-1404,20.7,1487.1,20.0
485,4450801674,0,14,4,0,7,7,6,1,0,1,0,16931,7.2,18446,209,52,-1570,-2103,20.9,1693.1,21,4,1,7,7,9,1,1,0,0,18501,7.6,20549,228,80,1570,2103,22.8,1850.1,18.0
486,4518527027,1,41,4,0,7,7,11,1,1,0,0,16787,7.2,18466,201,55,-471,870,20.1,1678.7,39,3,1,7,7,9,0,0,0,0,17258,6.6,17596,229,38,471,-870,22.9,1725.8,40.0
487,4515771570,1,15,1,0,3,4,4,0,0,0,0,15022,7.0,18105,220,48,-1211,-108,22.0,1502.2,17,1,1,4,3,5,0,0,0,0,16233,6.8,18213,216,67,1211,108,21.6,1623.3,30.0
488,4503520980,1,18,0,1,7,2,6,1,0,1,0,17365,7.2,19227,245,44,2740,1708,24.5,1736.5,15,2,0,2,7,4,1,1,0,0,14625,7.0,17519,213,66,-2740,-1708,21.3,1462.5,30.0
489,4525008225,1,16,14,0,6,4,7,1,0,1,0,17658,7.2,19584,241,58,1947,2521,24.1,1765.8,35,3,1,4,6,6,0,0,0,0,15711,6.8,17063,247,42,-1947,-2521,24.7,1571.1,26.0
490,4522447446,1,15,4,1,10,3,8,0,0,0,0,19549,7.4,20404,266,55,4712,3798,26.6,1954.9,28,2,0,3,10,1,0,0,0,0,14837,6.4,16606,203,56,-4712,-3798,20.3,1483.7,20.0
491,4500531155,0,35,6,1,5,4,6,1,1,0,0,16516,7.2,19033,224,52,1115,1256,22.4,1651.6,39,2,0,4,5,3,0,0,0,0,15401,7.2,17777,209,60,-1115,-1256,20.9,1540.1,27.0
492,4524832772,1,38,3,0,4,5,5,0,0,0,0,15177,6.8,18017,189,55,-833,-116,18.9,1517.7,16,2,1,5,4,5,0,0,0,0,16010,7.0,18133,252,32,833,116,25.2,1601.0,34.0
493,4521575223,1,146,1,0,11,7,9,0,0,0,0,18520,7.2,19054,220,48,564,633,22.0,1852.0,11,2,1,7,11,7,1,1,0,0,17956,6.8,18421,226,73,-564,-633,22.6,1795.6,16.0
494,4502356627,0,39,1,1,10,10,11,1,0,1,0,18600,7.2,19763,183,83,-589,1794,18.3,1860.0,13,3,0,10,10,8,0,0,0,1,19189,7.0,17969,223,51,589,-1794,22.3,1918.9,37.0
495,4502093881,1,17,6,1,9,4,8,0,0,0,0,18439,7.0,19278,249,38,3020,2593,24.9,1843.9,12,2,0,4,9,8,0,0,0,0,15419,6.6,16685,211,46,-3020,-2593,21.1,1541.9,29.0
790,4524662465,1,16,1,0,11,4,18,1,1,0,0,19695,7.2,19512,258,48,3936,2111,25.8,1969.5,12,2,1,4,11,4,1,0,1,0,15759,7.0,17401,205,68,-3936,-2111,20.5,1575.9,19.0
791,4518466773,1,17,4,1,4,4,0,1,1,0,0,15154,6.6,17000,219,54,-277,208,21.9,1515.4,42,3,0,4,4,7,0,0,0,0,15431,6.6,16792,224,43,277,-208,22.4,1543.1,29.0
792,4503636843,0,52,4,0,4,8,7,1,1,0,0,14766,6.6,16507,190,53,-2769,-820,19.0,1476.6,17,3,1,8,4,11,0,0,0,0,17535,6.8,17327,229,44,2769,820,22.9,1753.5,31.0
793,4515642015,0,15,5,0,9,4,11,1,1,0,0,17341,7.0,18528,209,48,1513,1585,20.9,1734.1,21,4,1,4,9,8,0,0,0,0,15828,7.0,16943,222,40,-1513,-1585,22.2,1582.8,27.0
794,4524429870,1,14,1,1,4,5,0,2,1,1,0,15464,7.0,17833,218,71,-736,-94,21.8,1546.4,25,2,0,5,4,9,0,0,0,0,16200,7.0,17927,223,60,736,94,22.3,1620.0,23.0
795,4450237694,1,19,5,1,8,9,9,0,0,0,0,18529,7.2,19610,251,63,1334,656,25.1,1852.9,38,4,0,9,8,11,1,1,0,0,17195,7.0,18954,202,60,-1334,-656,20.2,1719.5,23.0
796,4523092582,1,16,2,0,9,4,17,0,0,0,0,18149,7.0,18067,202,52,3036,1766,20.2,1814.9,15,4,1,4,9,5,1,1,0,0,15113,6.6,16301,222,40,-3036,-1766,22.2,1511.3,26.0
797,4509907014,0,19,13,1,3,2,6,1,0,1,0,15840,6.6,16848,212,40,1811,-631,21.2,1584.0,43,4,0,2,3,1,1,1,0,0,14029,6.8,17479,221,48,-1811,631,22.1,1402.9,29.0
798,4517834263,1,14,1,1,8,6,8,0,0,0,0,17915,7.2,19197,215,56,1451,1985,21.5,1791.5,15,1,0,6,8,9,0,0,0,0,16464,7.0,17212,222,47,-1451,-1985,22.2,1646.4,25.0
799,4420577274,0,17,5,1,5,5,7,1,0,1,0,16242,7.0,18244,235,56,-598,-146,23.5,1624.2,24,2,0,5,5,11,1,1,0,0,16840,7.0,18390,229,59,598,146,22.9,1684.0,22.0
800,4496483924,1,15,1,1,10,6,10,1,1,0,0,18498,7.2,20017,238,56,1446,1597,23.8,1849.8,14,3,0,6,10,5,0,0,0,0,17052,7.0,18420,229,56,-1446,-1597,22.9,1705.2,23.0
801,4491903202,0,18,3,1,10,9,15,1,1,0,1,19120,6.8,17735,219,55,1618,393,21.9,1912.0,19,2,0,9,10,10,0,0,0,0,17502,6.8,17342,207,46,-1618,-393,20.7,1750.2,30.0
802,4521293628,1,13,6,0,10,11,13,1,1,0,0,17948,6.6,16194,193,35,93,-1276,19.3,1794.8,17,3,1,11,10,13,0,0,0,0,17855,6.8,17470,219,40,-93,1276,21.9,1785.5,28.0
803,4519886887,0,30,0,0,6,5,8,0,0,0,0,16517,6.6,17531,219,56,1183,887,21.9,1651.7,16,2,1,5,6,7,0,0,0,0,15334,6.6,16644,192,40,-1183,-887,19.2,1533.4,26.0
804,4494464754,0,20,3,0,3,7,0,0,0,0,0,13452,6.4,15569,170,37,-3453,-720,17.0,1345.2,16,6,1,7,3,10,1,1,0,0,16905,6.6,16289,212,46,3453,720,21.2,1690.5,27.0
805,4519903603,0,17,1,0,5,10,3,0,0,0,0,15687,6.6,17057,210,58,-1655,-1323,21.0,1568.7,16,2,1,10,5,12,1,1,0,0,17342,7.2,18380,215,45,1655,1323,21.5,1734.2,30.0
806,4506004524,0,43,2,0,5,11,4,1,1,0,0,14763,6.8,16834,179,47,-4462,-2990,17.9,1476.3,13,2,1,11,5,11,0,0,0,0,19225,7.2,19824,255,51,4462,2990,25.5,1922.5,32.0
807,4494780528,0,12,3,0,7,6,8,0,0,0,0,16417,6.6,16981,211,56,557,1061,21.1,1641.7,15,2,1,6,7,9,0,0,0,0,15860,6.8,15920,194,48,-557,-1061,19.4,1586.0,38.0
808,4524049652,1,15,2,1,9,4,10,0,0,0,0,18168,7.4,20892,254,45,2527,3473,25.4,1816.8,14,0,0,4,9,6,0,0,0,0,15641,6.8,17419,220,52,-2527,-3473,22.0,1564.1,29.0
809,4516959176,0,18,1,0,7,8,9,0,0,0,0,15903,6.8,17263,189,40,-1831,-2604,18.9,1590.3,14,2,1,8,7,11,2,1,1,0,17734,7.2,19867,226,72,1831,2604,22.6,1773.4,23.0
810,4520642578,1,17,6,1,2,1,1,1,0,1,0,14702,6.6,16741,244,43,649,69,24.4,1470.2,22,3,0,1,2,1,1,1,0,0,14053,6.8,16672,214,42,-649,-69,21.4,1405.3,19.0
811,4484713894,0,16,1,0,11,5,10,0,0,0,0,18874,7.2,19652,224,41,3091,2498,22.4,1887.4,21,1,1,5,11,7,0,0,0,0,15783,6.6,17154,215,37,-3091,-2498,21.5,1578.3,30.0
812,4449831560,0,14,4,0,3,10,3,1,1,0,0,15225,7.0,17939,211,58,-2707,-1826,21.1,1522.5,16,0,1,10,3,11,0,0,0,0,17932,7.4,19765,209,52,2707,1826,20.9,1793.2,25.0
813,4464836293,0,16,5,0,4,5,7,0,0,0,0,15858,6.8,17491,246,44,-512,-844,24.6,1585.8,20,3,1,5,4,6,2,1,1,0,16370,7.0,18335,241,52,512,844,24.1,1637.0,33.0
814,4524322157,0,15,3,0,4,9,6,0,0,0,0,14693,6.6,15883,169,41,-3874,-2423,16.9,1469.3,15,2,1,9,4,13,0,0,0,0,18567,7.0,18306,223,43,3874,2423,22.3,1856.7,25.0
815,4519807655,1,16,2,1,3,2,3,1,1,0,0,15574,6.8,17686,217,68,-100,219,21.7,1557.4,17,3,0,2,3,2,0,0,0,0,15674,6.6,17467,240,48,100,-219,24.0,1567.4,28.0
816,4523790678,0,65,4,0,3,5,2,0,0,0,0,15692,6.6,17765,221,67,506,1580,22.1,1569.2,18,3,1,5,3,8,1,1,0,0,15186,6.8,16185,182,40,-506,-1580,18.2,1518.6,22.0
817,4481146678,1,11,3,1,9,1,13,0,0,0,0,18297,7.2,19315,251,52,4796,3112,25.1,1829.7,12,1,0,1,9,0,0,0,0,0,13501,6.4,16203,203,53,-4796,-3112,20.3,1350.1,20.0
818,4382920718,1,21,3,0,15,16,10,2,1,1,0,19247,6.8,16835,205,44,-1709,-1585,20.5,1924.7,80,6,1,16,15,16,0,0,0,0,20956,7.0,18420,182,44,1709,1585,18.2,2095.6,32.0
819,4522131517,0,12,2,0,1,7,1,0,0,0,0,15414,6.8,17341,236,54,-553,-114,23.6,1541.4,17,0,1,7,1,8,0,0,0,0,15967,7.0,17455,194,48,553,114,19.4,1596.7,20.0
820,4522409502,1,21,2,0,10,7,15,1,1,0,0,19601,7.4,20002,227,76,3190,2346,22.7,1960.1,14,3,1,7,10,8,1,0,1,0,16411,6.8,17656,214,44,-3190,-2346,21.4,1641.1,25.0
821,4522867011,0,15,1,0,3,6,0,1,0,1,0,15189,6.6,17014,225,56,-1720,-2056,22.5,1518.9,12,4,1,6,3,3,1,1,0,0,16909,7.2,19070,248,61,1720,2056,24.8,1690.9,23.0
822,4489166333,0,15,2,1,5,9,3,0,0,0,0,16452,6.6,17540,232,51,-480,353,23.2,1645.2,15,1,0,9,5,10,0,0,0,0,16932,6.8,17187,192,32,480,-353,19.2,1693.2,30.0
823,4521309700,0,13,4,0,2,5,3,0,0,0,0,14899,6.8,17481,238,40,-1081,-631,23.8,1489.9,23,2,1,5,2,6,1,1,0,0,15980,6.8,18112,209,60,1081,631,20.9,1598.0,24.0
824,4522235409,1,14,4,1,9,1,9,1,1,0,0,18964,7.2,19620,255,44,5436,3459,25.5,1896.4,26,0,0,1,9,1,0,0,0,0,13528,6.4,16161,183,50,-5436,-3459,18.3,1352.8,17.0
825,4487639972,1,21,3,1,12,1,14,1,1,0,0,18923,7.0,18586,236,44,5323,2352,23.6,1892.3,52,4,0,1,12,1,0,0,0,0,13600,6.4,16234,191,56,-5323,-2352,19.1,1360.0,15.0
826,4495602033,0,18,1,0,7,8,8,0,0,0,0,17472,6.8,18276,229,52,-214,-356,22.9,1747.2,13,3,1,8,7,9,2,1,1,0,17686,7.0,18632,211,52,214,356,21.1,1768.6,30.0
827,4521631816,0,17,1,0,3,9,2,1,1,0,0,14665,6.2,15990,188,42,-2705,-1757,18.8,1466.5,16,3,1,9,3,9,0,0,0,0,17370,7.2,17747,226,32,2705,1757,22.6,1737.0,28.0
828,4451877968,1,16,1,1,5,3,4,1,0,1,0,16415,6.8,17432,213,38,1419,82,21.3,1641.5,22,5,0,3,5,2,1,1,0,0,14996,6.8,17350,223,52,-1419,-82,22.3,1499.6,30.0
829,4511243744,0,18,4,0,2,11,2,0,0,0,0,13960,6.4,15286,191,48,-5431,-4681,19.1,1396.0,35,4,1,11,2,10,0,0,0,1,19391,7.4,19967,200,57,5431,4681,20.0,1939.1,16.0
830,4448363210,0,15,1,0,2,11,3,0,0,0,0,14773,6.6,16673,202,53,-4125,-2712,20.2,1477.3,17,6,1,11,2,11,1,1,0,0,18898,7.2,19385,237,50,4125,2712,23.7,1889.8,21.0
